text,label
"RT @RealMadDadMAGA: 💥Breaking💥
💯Real News!
The Rise in #COVID Cases is 100% CDC FRAUD!
This is a Direct Plan to destroy us and our Presiden…",0
"RT @14wombat1: Pig Flu Virus With Potential For Pandemic:
''Flu virus with 'pandemic potential' found in China''
By Michelle Roberts
Health…",1
"Countries are reopening and infection rates are spiking. 

Gee, I wonder if there’s a correlation? 🤔

#COVID19",1
« Conspiracy mentality linked to non-compliance with official -- but not unofficial -- coronavirus prevention measures » https://t.co/QF4V3U7q0H,0
"RT @andyroberson22: California has more than 8,000 COVID cases today, for the second day in a row. 

Here are the latest stats:

+8,610 cas…",1
"RT @vanxessan: I don’t know who needs to hear this but 4th of July is CANCELLED. First of all, this country is not worth celebrating. Secon…",0
"RT @paulsperry_: Dr. Fauci testified he's certain all the new younger COVID cases can be attributed to states opening bars back up, even th…",1
"RT @kyle_echarri: Half of 2020 done and we are still not close to getting past the pandemic and all other issues we are facing, worldwide a…",1
"RT @RoKhanna: If the extra unemployment benefits expire, millions of Americans will be unable to afford their basic needs.
The pandemic isn…",1
"RT @nytimes: Breaking News: Dr. Anthony Fauci warned the U.S. could see 100,000 new coronavirus cases a day, citing surges that put “the en…",1
RT @tomselliott: So the spike in Covid cases corresponds w/ the start of the BLM marches and the avg. patient profile corresponds w/ the pr…,0
"Notice the COVID19 is highest in RED states,@GOP",1
"RT @astiksinha: Can we stop being casual?

#COVID19 is real.
16,893 is not a number for families who have lost a loved one.

It shouldn’t t…",1
"@Independent WHY DIDN'T THE GOP STOP THE VIRUS?
KILLING THE MINORITY POPULATION.
https://t.co/tXJBVsXo59",1
"RT @NPR: Sen. Rand Paul accused Dr. Anthony Fauci and others of focusing too much on the risks at a Senate hearing on COVID-19.

Paul: ""All…",1
"RT @saahilmenghani: #VERIFIED

👉2199 new corona cases in Delhi today, TOTAL- 87360

👉62 families lost a member today

👉9585 RT-PCR tests &amp;…",1
How A/C is helping spread of Covid and how UV lights can help.  ⁦@HUSTLERCASINOLA⁩ ⁦@gardenscasino⁩ ⁦@CommerceCasino⁩ ⁦@LIVEattheBike⁩ ⁦@BicycleCasino⁩     With masks over nose and no spread will keep casinos safe and open! https://t.co/OgA5ll1XIV,1
There is a new virus surfacing around in China called G4 it has similarities like the 2009 Swine Flu and the 1918 pandemic. @KwingReviews @RealKevinConroy @TheQuartering @noobde https://t.co/yB6Baik9oa,1
"@GovAbbott END COMMUNIST MANDATORY MASK ORDERS END THEM NOW THIS IS A REALLY REALLY BAD PRECEDENT. WHEN 10,000 PEOPLE DIED FROM INFLUENZA 2017-18 WW DIDNT SHUT EVERYTHING DOWN N WEAR MASKS END THE MASK ORDERS NOW SCREW lina hidalgo and everyon that supports her
..",0
"China moves forward with COVID-19 vaccine, approving it for use in military. Early trial data supports safety, but efficacy still unclear. https://t.co/1KKEa5E6LM",1
"@dare2scherr @joelschafer Nonsense.. many many media blue check types that this is a woke virus that knows to avoid protests so nobody was infected /sarc.  Conveniently, contact tracers aren't allowed to ask that question to disprove that.    https://t.co/HCPUm9A7sW",0
"RT @darioandriani: #MITx courses have seen over 500,000 enrollments since the start of the #Covid19 pandemic
https://t.co/D9teP3lJoP
cc @en…",1
"CDC says U.S. has ‘way too much virus’ to control pandemic as cases surge across country https://t.co/6maWIflVf4  United States
Coronavirus Cases:
2,727,853
Deaths:
130,122
Recovered:
1,143,334",1
"Coronavirus update: Pandemic is ‘not even close to being over,’ says WHO head, urging better testing — and face masks The coronavirus pandemic is “not even close to being over,” according to the head of the World Health Organization,... https://t.co/ybpshmEjUF #MarketWatch #USRC https://t.co/leyJ7AGI38",1
RT @21WIRE: SIMPLE QUESTION: Why are we letting technocrats and corporate opportunists ruin our lives when #COVID was never a threat to the…,0
"RT @doogiehowser03: To be clear, #COVIDー19 is caused by a virus. This is a PUBLIC HEALTH CRISIS. It is not, never has been, and never will…",1
"Yes!
Virus is spreading rapidly in your country, and it's China's fault...
Alright then, try to end trade relations with China, or maybe even do a surgical airstrike on China, the pandemic will surely be gone from your country👌 https://t.co/AUlIy3aRJn",0
"@JamesBl04750891 @Charlotte3003G The blame goes to the global satanic bankster elite the 1% that rules over the US and and every other nation, the real OWNERS of this planet. Their Agenda is called Agenda 21/ 2030 for total human control with a Covid hoax (EVENT 201 on YT), WATCH THIS  https://t.co/rUbE5SHsJM https://t.co/WvbUmGssfd",0
"RT @WillFOIA: NEW: The U.S. is “not in total control” of the coronavirus pandemic and daily new cases could surpass 100,000 new infections…",1
RT @BuckSexton: Mask wearing is so undeniably effective and so obvious that 6 months ago our own national public health authorities in Amer…,1
"RT @yashar: According to Johns Hopkins, 127,322 Americans have died due to Covid-19. 

In 2017, according to the CDC, 55,672 Americans died…",1
@JoeNBC just made a great point when he said that @JoeBiden stated that we (US) are not ready for a pandemic. Joe has been in Washington for almost as long as the 1918 pandemic was. He did nothing with his influence during his tenure as a senator and VP to help prepare us.,1
"Why are you defending China? China is a communist country that is known for multiple human rights abuses. China is the reason thousands of people have died of covid-19. But you want to focus on Russia, a country Hillary was giving a reset button to. https://t.co/GaVnIWI1AK",1
"RT @DDNewslive: 100 years ago, Why did the #SpanishFlu claim 50-100 million lives? How similar are #COVID19 and Spanish flu? #BioQuest Hist…",1
RT @RealOmarNavarro: RT: China has violated so many international laws with creating COVID-19. They have blood in their hands. 130k America…,0
MUST SEE: THE TRUTH BEHIND COVID-19 &amp; THE WAR ON OUR NATION: “COVID-911- Insurgency” https://t.co/1ttxFkXuwF https://t.co/fEQi2b251W,0
"RT @YourAnonCentral: Black Lives Matter protests did not cause an uptick in #covid19 cases. 

BLM saved lives in cities where protests were…",1
"While NZ enjoys normal COVID free life, the NZ National Party &amp; their media complain endlessly about NZ COVID restrictions &amp; demand borders open now for tourism...!??

Australia puts 300,000 back into lockdown

US reports another record increase in cases https://t.co/V7Qv53anQt",1
@ChelseaClinton @HillaryClinton @realDonaldTrump Stop the protests to end the Chinese virus,0
"Our doctors, nurses &amp; all health care workers have been at the forefront of this battle against Coronavirus. Their service to the nation shall never be forgotten. 

#WeSaluteHealthHeroes",1
"@realDonaldTrump Blaming China for this virus is stupid, dangerous and immature.  Your lack of leadership has caused it to ravage this country.  Take responsibility.",1
"45 approved ""TEST KITS"" in Australia per the Therapeutic Goods Act.

NONE test for Covid 19.  

All test for the presence of mere antibodies to the very common Coronavirus (which is innocuous and lives on most surfaces).

YOU ARE BEING LIED TO BY THE MEDICAL INDU$TRY. https://t.co/lfUQiXaQEZ",0
CORONAVIRUS UPDATES - The European Union has excluded Turkey from its initial “safe list” of countries from which the bloc will allow non-essential travel from July 1. #COVID19tr https://t.co/AH9duyjla4,1
RT @TheEconomist: America's death toll from covid-19 skews significantly younger than that of other countries https://t.co/AYxPs0Q7u1,1
"@CNN China is the new Nazi. From spreading the Wuhan virus to suppressing its citizens' human rights and freedom of speech, we have had enough from the PRC. It's time for the world to impose sanctions on this brutal regime",0
china mismanaging the virus and you mismanaging the virus can both be true. accept the blame for our country’s abhorrent response to this pandemic! https://t.co/pfGmUi7O7k,1
"@realDonaldTrump Not nearly close to the percentages of COVID-19 upticks in TX, AZ, FL, ......",1
"RT @chasrmartin: Okay, let's play some maths with this. Median incubation for SARS-CoV-2 is 5 days and 98 % is 11 days. So the spike in cas…",1
"RT @SethAbramson: COVID-19

{please retweet}

1️⃣ 2x more contagious than the flu.
2️⃣ 5x to 10x deadlier than the flu.
3️⃣ Kills 20x more…",1
RT @CNN: President Trump and first lady Melania Trump will travel to Mt. Rushmore for an early Fourth of July fireworks celebration and fly…,1
"RT @SteveRustad1: Pathological LYING.

Trump does it.

Pence does it.

Abbott does it.

DeSantis does it.

The whole damn GOP does it.

It'…",1
"RT @bsindia: #COVID19 has infected over half a million people in India, hitting economic activity, but fall in #unemployment rate suggested…",1
"As COVID-19 cases climb in North Dakota, officials say statewide closures are a last resort https://t.co/FaqxHzmMxh",1
"To help meet the need for reliable information about COVID-19, @HACERA_INC and @Oracle are working together with technology and healthcare organizations to deliver reliable information. https://t.co/FzOOSsi5KC",1
"RT @0Calamity: In New Zealand, they don't call it ""social distancing"", they call it ""physical distancing"".
Language is so important, isn't…",1
"Scientist are still working on finding the answer to Covid 19 and ""Aur batao""",1
"RT @LSHTM: Today marks six months since @WHO received the first reports of #COVID19.

The #GlobalHealth response has seen the research comm…",1
@EricDJuly The mask will protect you from covid like garlic and a cross protect you from certain vampires.,0
"RT @LATiffani1: Covid is NOT on the rise

Faulty tests are. We are ALL being controlled and manipulated beyond anything imaginable",0
"RT @ResisterForever: The EU will open its borders tomorrow to most countries. 

The U.S. is excluded, due to its poor handling of Covid.",1
RT @DONJAZZY: Brethren and Sistesss. We are not yet at the peak of this covid 19 pandemic. Pls don’t lose guard. 🙏🏾,1
RT @Newsweek: Texas daily COVID-19 cases top Italy's record when it was global epicenter https://t.co/xY7O9tX1Bk,1
RT @RMCpost: For the mere fact that harami China delivered Covid worldwide.. caused suffering and death... cost us billions of dollars shou…,0
"RT @BillBishopKHOU: Tuesday, June 30, 2020
Today, Texas reports 6,975 more confirmed cases of COVID-19.  A new single day record in Texas.…",1
"RT @cbcDougDirks: U.S. could reach 100,000 new daily #coronavirus cases if surge continues, Fauci says | CBC News https://t.co/vfFIpmiWhd @…",1
"@devisridhar Covid, SARS, Ebola, AIDS all jumped from animals. We need to stop destroying natural habitats, ecosystems, eating wild animals, see excellent recent https://t.co/lHEKm46seg",1
"Wow, there is some REAL fake news out there

Tories trying to convince that Scotland is in worse shape than England re #Covid19

Maybe they think no-one watches the news

By way of correction this is data for ALL DEATHS (tested) in  UK, 7-day rolling, log scale https://t.co/l2o5OECZXa https://t.co/kwiCI54WDN",1
"@realDonaldTrump Maybe COVID deserves as much attention as monuments? Law and order is great and all — but we have a pandemic and 120,000 dead, but you do nothing?",1
RT @CNNPolitics: The US has 4% of the world's population but 25% of its coronavirus cases https://t.co/0IA7AzDaG1 https://t.co/rnUD6W3zOw,1
"RT @BharatBiotech: COVAXIN™, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.

 @ICMR…",1
@kvwatchtay7 @garethicke COVID-19 is a socially conscious virus apparently 😂,0
"RT @KamalaHarris: 45 million Americans lost their jobs.
U.S. billionaires gained $584 billion. 

This pandemic is highlighting why income i…",1
"@NPR Man that conspiracy by the Democrats really has legs. Now they’ve even got Pence? It was one thing when they convinced the entire globe to fake a pandemic in order to get Biden elected, but this is a whole other level.",0
"@zlj517 #ChinaLiedPeopleDied 

As you stand pontificating over history, China is complicit in sending 50k Chinese around the world knowingly infecting citizens in 192 countries with the CCP virus.

By the end of this year China will have caused over 1 million deaths worldwide
@StateDept",0
"RT @ConservCityGirl: The Dems have a bag of three tricks. 

1. Russia 

2.  Pandemic fear

3. Riots 

They rotate the crises. The president…",0
RT @Reuters: U.S. authorities directly pleaded with Americans to wear masks to help stop the coronavirus https://t.co/K7o4I8GN6L,1
RT @DailyMailUK: Fears for UK coronavirus patients as the US buys almost the ENTIRE world stock of remdesivir https://t.co/Pk0Ec6AlaJ,1
"RT @CNNPolitics: Joe Biden urges Americans to unite against the ""serious threat"" of the coronavirus: ""We have to meet it as one country...…",1
"@LouPalumbo @Nightshadow4444 @BAstroflash @CtownWorkingMan @RexChapman The face shields prevent a patient from coughing contaminated saliva directly onto their face or eyes, and the mask, which they still wear underneath, is to filter vapors. Both the patients and the doctors in case they're already infected and unaware.",1
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",0
"RT @kayleighmcenany: Swampy Joe says 120 million Americans died of COVID (LIE!) and 150 million American died of gun violence (LIE!).

That…",0
Microsoft launches digital skills initiative to help those hit by the COVID-19 economy https://t.co/UldnMMEUWm,1
"RT @KamVTV: The 2020 Election will be the most RIGGED Election of our lifetime.

Democrats know that they can’t beat Trump at the ballot bo…",0
"@Yasra_Fatima09 @JKMart5 Yes it is justified...wake up, it is one of the actions initiated...keep a watch...n boycott  chinese product, chinese virus.....do ur part, let others do their bit",0
"RT @Justsaytruthnow: ""COVID-19""
The letter ""C"" stands for, and means: ""SEE"".
https://t.co/V9lfIvipRK 
""Ovid"" is a person's name in Latin me…",0
RT @nberlat: texas has about half Italy's population.,1
"RT @KamVTV: The 2020 Election will be the most RIGGED Election of our lifetime.

Democrats know that they can’t beat Trump at the ballot bo…",0
"RT @monaeltahawy: This is murder: Michael Hickson, a Black disabled man who had contacted #COVIDー19, died at age 46 on June 11 at St. David…",1
"US hospitals buckle under surge of new coronavirus cases.
Intensive care units in parts of Texas and Arizona are operating near full capacity
https://t.co/45fHtSpWEL",1
RT @Dsquared75: I'm sorry .@RandPaul Ill take #DrFauci and his advice over your charlatan #antivaxxer self who caught #Covid_19 and placed…,1
RT healthvermont: We are learning more about #COVID19 everyday. The CDCgov recently discovered that there are more medical conditions associated with increased risk for serious illness from COVID. Learn more about new risk factors and if you need to take… https://t.co/r4OAxi7V60,1
"@JeffDean You from all people should know the importance of massive random testing +quarantine infected areas + avoid mass gatherings. https://t.co/qhzPg2iksQ… (I guess you are familiar) , masks are important, but masks alone have limited impact.",1
"RT @voxdotcom: Dr. Anthony Fauci is ""cautiously optimistic"" about the development of a 
coronavirus vaccine, saying he believes one could b…",1
"@ItsMeredithJ Cloth mask won't protect from corona, please use surgical mask or n95",1
"@5Forty3 @realDonaldTrump Before the Chinese virus pandemic he was going to win for sure, but now it's a close context.",0
"RT @C_3C_3: Kids do not spread the Coronavirus.

Anyone telling you otherwise is lying to you.",0
