text,label
"RT @JudgeClayJ: NEW: Dallas County Reports 702 New Positive 2019 Novel Coronavirus (COVID-19) Cases and 5 Deaths
Including 18 Probable Case…",1
RT @SMii7Y: Blows my mind that people are just casually brushing 1.5 million deaths from COVID-19 in less then a year under the rug. Selfis…,1
Illinois GOP lawmakers on Monday renewed calls for a House Veterans Affairs Committee hearing into the cause of a coronavirus outbreak at the state-run veterans home in LaSalle where about 20% of the residents have died of COVID-19-related illnesses. https://t.co/Ao4aRr6la2,1
"Aumentan contagios de COVID-19, pide Salud ser ciudadanos socialmente responsables para prevenirlos
#Tamaulipas #ElMante #Tampico #Victoria #Altamira #Madero #Reynosa #Matamoros #Xicotencatl #NLD  #RioBravo #ValleHermoso #UnidosPorTamaulipas
⬇Enlace
https://t.co/tdpRPdFqcK https://t.co/IH2USKXAXQ",1
RT @SMii7Y: Blows my mind that people are just casually brushing 1.5 million deaths from COVID-19 in less then a year under the rug. Selfis…,1
"So, given 3.5% of active cases are in hospital, guess there is a probability of another 80 from last 3 days in hospital soon?  
An unprecedented 46 people die of COVID-19 in B.C. over the weekend, health officials announce | CBC News https://t.co/tOMEDcoH5C",1
"RT @WXII: 🔴 NC COVID-19 RECORD 🔴 As of Monday almost 2,000 North Carolinians -- 1,966 -- are being treated in hospitals across the state fo…",1
"RT @CBSEveningNews: COMING UP
-As COVID-19 cases surge nationwide, new developments in the race for a vaccine
-When will a vaccine be avail…",1
"A total of 81 #Massachusetts cities &amp; towns are reported to be at high risk for COVID-19 transmission. 🦠😷
https://t.co/o9xGKKNBsF",1
"A total of 81 #Massachusetts cities &amp; towns are reported to be at high risk for COVID-19 transmission. 🦠😷
https://t.co/GY28RdVhiw",1
"A total of 81 #Massachusetts cities &amp; towns are reported to be at high risk for COVID-19 transmission. 🦠😷
https://t.co/uI93hQLIOi",1
"A total of 81 #Massachusetts cities &amp; towns are reported to be at high risk for COVID-19 transmission. 🦠😷
https://t.co/1kKf9NRYw5",1
"A total of 81 #Massachusetts cities &amp; towns are reported to be at high risk for COVID-19 transmission. 🦠😷
https://t.co/1F6CMWXEic",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"A total of 81 #Massachusetts cities &amp; towns are reported to be at high risk for COVID-19 transmission. 🦠😷
https://t.co/ROIsMnMnIo",1
"RT @DWUhlfelderLaw: Florida Governor Ron DeSantis just called people who consider closing schools to contain COVID-19 as ""today's flat eart…",1
"OMS advierte que México está en ""mala situación"" frente al Covid-19 | El Economista

Usemos cubre bocas y guardemos sana distancia.  https://t.co/EM7ApveOlN",1
"State Sen. David G. Argall, R-29, Rush Twp., is in quarantine after being exposed to the COVID-19 coronavirus last week during a meeting in Gettysburg. https://t.co/pfLUV7gVVr",1
RT @policeofficer: Covid-19 claims beloved Chicago dispatcher: 'His pride was going to work' #EOW https://t.co/stGwjmEBCN,1
"RT @GovInslee: We know masks, distancing and limiting interactions slow COVID-19's spread.

Today, we’re announcing a new tool – WA Notify.…",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
Supporting Canadians and Fighting COVID-19 – Policy Magazine https://t.co/ox4Iaee2T3 The full transcript of @cafreeland's Fall Economic Statment is up at @policy_mag Verbatim section at https://t.co/4aMVi1FJfv . More to come #cdnpoli,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"Despite Tennessee just having our worst month yet and hospitals filling up all over the state, Rep. @robints *likes* a tweet calling COVID-related mail-in voting “the biggest hoax in American history” 😷 

Reminder: Robin is a nurse (who enjoys making noose jokes) https://t.co/g9QFcguFbc",1
RT @extratv: #StarWars Darth Vader actor David Prowse died after a battle with COVID-19. https://t.co/2Mq2PV4WWN,1
"RT @CBSNews: COVID-19 will kill off thousands of well-known brands, expert says https://t.co/cewrPSeG6u",1
And now a third person I know to test positive for COVID-19 in the last week...,1
"RT @SF_emergency: ALERTSF: Due to widespread COVID-19 infection rates, beginning 10pm tonight San Francisco will follow the State’s limited…",1
RT @SenatorHassan: RT to tell @senatemajldr that Americans need additional COVID-19 relief NOW.,1
"RT @KTLA: The risk of catching COVID-19 while skiing is likely minimal. But experts say it’s activities around skiing, like transportation…",1
RT @WDEL: Capital School District is reverting back to full remote learning plans effective immediately amid the spike in COVID-19 cases. h…,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @hayano: 【12/01 7時更新】Covid-19: 医療機関の負荷が減少しつつある国はどこか？

累積感染者数（グレー）-累積退院数（緑）-累積死者数（赤）〜（ほぼ）現在治療中の人数（青）を各国で比較

青線が右下がりになると嬉しいのだが… 🇯🇵上昇中 http…",1
RT @AABenedetti: ¿Alerta por COVID-19 en Barranquilla? En cuatro días se registraron 1046 casos nuevos. Según médicos hay una nueva cepa qu…,1
"RT @ArkansasCovid: Arkansas recorded 45,169 COVID-19 cases and 577 COVID-19 deaths in November. According to the ADH, this is the highest n…",1
"RT @plumasatomicas: Las reuniones decembrinas provocarán un repunte en caso de Covid-19 😢

https://t.co/Y37vaS2Og7",1
"RT @Arouet_V: La OMS pide a México ""tomarse muy en serio"" la pandemia por COVID-19. Nuestro país está en ""mala situación"", según la organiz…",1
"RT @TNOtoronto: COVID-19 testing site in Thorncliffe Park open 7 days a week.
#TNO #MGH #HATP #FHC #CovidTesting https://t.co/Ou2zLbs0CO",1
"RT @FOX13Memphis: DeSoto County tops 10,000 COVID-19 cases https://t.co/AGzJfXrNmK",1
RT @MSpicuzzaMJS: The 2020 Candy Cane Lane Christmas light displays forge on despite the Covid-19 pandemic https://t.co/yrAgFwt59Z via @mde…,1
RT @SenatorHassan: RT to tell @senatemajldr that Americans need additional COVID-19 relief NOW.,1
"RT @gshow: Aos 87 anos, Nicette Bruno é internada com Covid-19 e familiares pedem orações 🙏 → https://t.co/gXg3tRsQmS • #GshowFamosos https…",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @twoShaws: “The COVID-19 pandemic lays bare what the entire US health care system lacks: basic research into widespread diseases, the de…",1
"RT @twithersAP: #Browns activated FB Andy Janovich from COVID-19 list, claimed S Tedric Thompson off waivers from #Chiefs..",1
RT @DineshDSouza: Dr. Fauci just completely contradicted himself and sided with conservatives on COVID-19. Will liberals still insist on li…,1
Has every NHS staff member been dealing with Covid-19 on the frontline? Performance related reward by all means but it’s devalued if everyone gets it. Political game playing.,1
"RT @DiariodeYucatan: ⚡ El actor de ""Darth Vader"" murió a causa de Covid-19 https://t.co/FqfYWBCHDT #Cine",1
"RT @TomDillonNow: COVID-19 is making most things harder, but tuna fisheries managers--who are meeting now--can still protect species and in…",1
"RT @proceso: México está ""en mala situación frente a la epidemia de Covid-19, que vio duplicar el número de casos y muertes entre mediados…",1
RT @hsfi: Lähisuhdeväkivalta | Koronaviruspandemia on lisännyt miesten väkivaltaa naisia kohtaan – ”Hallitusten covid-tukipaketeissa ei ole…,1
Thurgood Marshall Families: FREE COVID-19 testing will be available at our school on Dec. 3 &amp; Dec. 11 from 9a-2p.  No registration required.  @Detroitk12 Provided by Wayne State and Henry Ford Health Systems... https://t.co/s1VeDQ7PBO,1
"That @US_FDA approval of a COVID-19 vaccine may be just around the corner is welcome news, and NH stands ready to move those shipments out the door the very next day. In the meantime, we’ll keep practicing what we know to work. Wear a mask, social distance, and wash your hands. https://t.co/3dTgxMAj6J",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
RT @theseoulstory: [UPDATE] CNBLUE Lee Jung Shin announces through his personal Instagram account that he has tested negative for COVID-19…,1
Read my Dec 1 Newsletter featuring “Bitcoin Is Winning the Covid-19 Monetary Revolution” https://t.co/CYvXdtY6sV,1
RT @sfwa: In Memoriam: Former SFWA President Ben Bova died from COVID-19 related pneumonia and a stroke on November 29. Bova served two con…,1
"RT @msdh: Hospitalizations for COVID-19 have reach a record high in Mississippi, and ICU bed occupancy is very high. When cases rise, hospi…",1
RT @T13: DW: En el último mes murieron más personas por suicidio que por COVID-19 en todo el año en Japón https://t.co/CvBoncocgG,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"Kasus Covid-19 Melonjak, Jokowi Minta Kepala Daerah Pegang Penuh Kendali #JokoWidodo #jokowi #IstanaMerdeka https://t.co/vC45CdNS3j https://t.co/4DZDo2L6Nx",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"DeSoto County tops 10,000 COVID-19 cases https://t.co/Ut6HwkzeG7",1
RT @JohnCornyn: Priorities?  No COVID-19 relief bill?,1
RT @Ambitojuridico: Invitación a consultar los 215 DECRETOS del estado de emergencia en nuestro OBSERVATORIO JURÍDICO CORONAVIRUS (covid-19…,1
"Environmental protection  is the practice of protecting the natural environment by individuals, organizations and governments.
Covid-19 has been one of the many crises that has affected our environment and our economic at large #EcoAfrica
#Dutchewelle",1
RT @Elcuervoerrante: Alerta que el covid-19 sigue activo #FlexibilizaciónAmplia @GHA80633107 @yhoscarly @yayita43 @Idolia8 @AguaPaVenezuela…,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
RT @nprpolitics: Moderna released new data showing its COVID-19 vaccine is 94 percent effective – and strongly protects against serious ill…,1
"RT @Catrambo: Just found out that Ben Bova has died, COVID-19-related complications. Edited a manuscript for him just a few months ago.

We…",1
"@raisedroyal4eve @Pamira_Bezmen “Zaks warned that the trial results show that the vaccine can prevent someone from getting sick or ""severely sick,"" from COVID-19, however, the results don't show that the vaccine prevents transmission of the virus.”

https://t.co/0RjcLPXRI0",1
TOYZ STORY: Bolton shopkeeper defies COVID-19 lockdown orders | Toronto Sun. Take the poll folks!! https://t.co/OlilrpyMsS,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
Pakistan spinner Raza Hasan expelled for breaching COVID-19 protocols https://t.co/krkoQ1l9tl,1
"RT @prof_yurbe: No es cualquier cosa lo que hace nuestro @dcabellor recorrer al país, con ese antecedente de covid-19,en realidad me preocu…",1
@NFL so you made Denver play with all the QBs COVID-19 yet the Ravens get yet another break. The commissioner needs to be a bit more consistent wouldn’t you think. Now maybe he’ll understand why he always gets booed!,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
RT @CNN: The large shipment sizes of Pfizer’s Covid-19 vaccine will complicate an already complex distribution process for small and rural…,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @TheLeadCNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases…",1
RT @CityRachelle: Did you just compare minorities protesting equal rights (while wearing masks) to people protesting the COVID-19 PANDEMIC!…,1
"Las autoridades de Salud de Zacatecas informaron que la entidad volverá al semáforo epidemiológico rojo, por un incremento en los casos de Covid-19 #LasNoticiasDeForo https://t.co/ijaufGcI2O",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @proceso: México está ""en mala situación frente a la epidemia de Covid-19, que vio duplicar el número de casos y muertes entre mediados…",1
"RT @essenviews: Why are 267,000 people dead of COVID-19? Because the GOP acquitted Trump knowing he was totally unfit for office.",1
"RT @CNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases and did…",1
Dr. Birx says Americans who gathered at Thanksgiving need to assume they’re infected with COVID-19 - https://t.co/9s6DNsoei9,1
"RT @RoKhanna: Doctors Without Borders is here, in America, assisting with COVID-19 response. The Air Force sent nurses to hospitals in ND.…",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @AFPespanol: #ÚLTIMAHORA México está ""en mala situación frente a la epidemia de covid-19, que vio duplicar el número de casos y muertes…",1
RT @Elcuervoerrante: Alerta que el covid-19 sigue activo #FlexibilizaciónAmplia @GHA80633107 @yhoscarly @yayita43 @Idolia8 @AguaPaVenezuela…,1
"RT @GovChrisSununu: That @US_FDA approval of a COVID-19 vaccine may be just around the corner is welcome news, and NH stands ready to move…",1
Fantasy football handcuffing strategy needs a COVID-19 overhaul https://t.co/4WbkJufptv https://t.co/h23xqTQAyf,1
"🇺🇾#Uruguay 30/11: Hoy se confirmó un nuevo fallecimiento por Coronavirus en nuestro país. Se trata de
un paciente de 98 años de Montevideo. Hasta el momento son 77 las defunciones por
COVID-19 en Uruguay.

1423 casos activos, 18 de ellas en CTI y 1 Intermedio https://t.co/9DTFRn2mEi",1
"RT @FinanceCanada: If your organization has been affected by COVID-19, the new Canada Emergency Rent Subsidy helps cover eligible rent and…",1
RT @SMii7Y: Blows my mind that people are just casually brushing 1.5 million deaths from COVID-19 in less then a year under the rug. Selfis…,1
RT @NFL_Memes: The NFL rescheduling games because of COVID-19 (@KingJosiah54)  https://t.co/K1u6145qUi,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @GlennF: Washington State has adopted the Apple/Google COVID-19 exposure notification privacy-protecting framework, the governor is anno…",1
RT @guardian_sport: Newcastle's entire squad in Covid-19 self-isolation after 'significant' outbreak. By Louise Taylor #NUFC https://t.co/A…,1
"Ya en Venezuela , al Covid-19 ni bolas le paran",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @Browns: We've activated FB Andy Janovich from the reserve/COVID-19 list and claimed S Tedric Thompson via waivers

Details » https://t.…",1
RT @SMii7Y: Blows my mind that people are just casually brushing 1.5 million deaths from COVID-19 in less then a year under the rug. Selfis…,1
"RT @TheLeadCNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases…",1
"RT @GovInslee: We know masks, distancing and limiting interactions slow COVID-19's spread.

Today, we’re announcing a new tool – WA Notify.…",1
"Just, “Hey, my ex, my kids, &amp; I - NONE of whom make good decisions - mixed all our collective germs together, &amp; fucking COVID-19 popped out, which you &amp; your family almost certainly have now too.”

“also I’m from nebraska SEE YA” https://t.co/EvAGRnjuO8",1
"RT @GovChrisSununu: That @US_FDA approval of a COVID-19 vaccine may be just around the corner is welcome news, and NH stands ready to move…",1
RT @guardian_sport: Newcastle's entire squad in Covid-19 self-isolation after 'significant' outbreak. By Louise Taylor #NUFC https://t.co/A…,1
Pure Michigan Small Business Relief Initiative to provide $10 million in grants for COVID-19 recovery efforts | Michigan Business https://t.co/7ZI2gnWQMC,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
RT @SocialistMMA: Why does 200k dying due to Covid-19 leave liberals squeamish but 68k dying each year due to lack of Healthcare doesn't ev…,1
Torcedores do Atlético Mineiro foram até uma casa noturna onde estavam dois atletas do clube. Eles foram cobrar os jogadores pelo comportamento que aumenta o risco de transmissão da covid-19 #JornalDaRecord #JR24H https://t.co/NMXUng1LCm,1
"RT @beritartm: 30 November - Bomba Perak tidak terjejas, seorang anggota dikesan positif COVID-19
https://t.co/nBDdolCYw4

'Yang sahih, di…",1
"#thisJUSTIn Live now!

We discuss the latest happenings in the NFL. Will COVID-19 end the season?

We also reflect on the life of football legend #DiegoMaradona.

https://t.co/F2wmoWvTdt

#NFL #PatrickMahomes #AaronRodgers #DrewBrees #JalenHurts #TaysumHill",1
"RT @SF_emergency: ALERTSF: Due to widespread COVID-19 infection rates, beginning 10pm tonight San Francisco will follow the State’s limited…",1
"RT @7NewsAustralia: BREAKING: South Australia has recorded zero new COVID-19 cases as capacity caps are scrapped for the state’s pubs, rest…",1
RT @SMii7Y: Blows my mind that people are just casually brushing 1.5 million deaths from COVID-19 in less then a year under the rug. Selfis…,1
"RT @CNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases and did…",1
RT @SMii7Y: Blows my mind that people are just casually brushing 1.5 million deaths from COVID-19 in less then a year under the rug. Selfis…,1
"As Pfizer and Moderna get closer to releasing their COVID-19 vaccines, Homeland Security prepares to crack down on scammers. https://t.co/Y6POWAQBi1",1
8 travellers test positive for COVID-19 over weekend https://t.co/DXS0C4R7MR,1
"RT @ArkansasCovid: Arkansas recorded 45,169 COVID-19 cases and 577 COVID-19 deaths in November. According to the ADH, this is the highest n…",1
RT @SenatorHassan: RT to tell @senatemajldr that Americans need additional COVID-19 relief NOW.,1
"RT @RoKhanna: Doctors Without Borders is here, in America, assisting with COVID-19 response. The Air Force sent nurses to hospitals in ND.…",1
"RT @doctormacias: NADA SUSTITUYE LA VENTILACIÓN:

En ambientes cerrados, mal ventilados, atiborrados, es muy probable adquirir Covid-19. Y…",1
RT @MEActNet: Scheppke conducts literature research &amp; provides updates on the latest scientific developments on COVID-19 to EMS agencies &amp;…,1
"RT @Ike58Reese: I wanted to let everyone know I tested positive for COVID-19 over the weekend. I’m doing well, my symptoms are mild and my…",1
"Hallo @Lindenstrasse Ich werde wahnsinnig nicht zu wissen, wer COVID-19 bekommen hätte, wer Queerdenker-Demos organisiert hätte, welche Ehe aufgrund des Lockdown in die Brüche gegangen wäre, ob das Akropolis überlebt hätte (ok, keine Frage...) Miss you 💔 #lindenstrasse",1
"Covid-fighting app update!

Adding Washington to US places w/ covid exposure alerts:

Alabama
Colorado
Connecticut
DC
Delaware
Guam
Maryland
Michigan
Minnesota
Nevada
New Jersey
New York
North Carolina
North Dakota
Pennsylvania
Virginia
Washington
Wyoming

https://t.co/GOeSiasygm https://t.co/leTy70kZTd",1
"RT @CNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases and did…",1
"RT @3blue1brown: Say where you live, 1 in 1,000 actively have covid-19. You feel fatigued and have a slight sore throat, so you take a test…",1
RT @Invesdoctor: COVID-19患者の搬送調整にあたり、大阪府入院フォローアップセンターの医師とやりとりすることが多いのですが、24時間いつもの医師が対応しているし、この医師たちマジで寝てないんじゃないのかと心配になる。 https://t.co/DsV5Pt…,1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @skt_johann: Arbeitskollegin erscheint Covid-19 positiv zur Arbeit, da sie symptomfrei sei und ‚nicht ansteckend’ weil der Antikörpertes…",1
"RT @BorahaePh7: 2020: Covid-19, Earthquake, Volcanic eruption, strong typhoons...

@BTS_twt: Makes music to comfort and heal everyone...…",1
Japon: Le suicide a fait plus de morts en octobre que le Covid-19 sur toute l’année - 20 minutes https://t.co/mnJWS5TY0M,1
"RT @JLynchDO: Rural hospitals are under siege from COVID-19 – here's what doctors are facing, in their own words https://t.co/Gk1FybTUFz",1
"7 tips para hacer rendir tu presupuesto de bodas en tiempos de Covid-19
https://t.co/D23rhQWaMd #bodas #bodasentiemposcovid #novias #presupuestobodas #tipspresupuestobodas #presupuestobodas",1
"RT @SF_emergency: ALERTSF: Due to widespread COVID-19 infection rates, beginning 10pm tonight San Francisco will follow the State’s limited…",1
"RT @hgvillalba: Yupiii!!! Negativo, oficial, a Covid-19. #TelediarioMediodia @telediario https://t.co/wim5lzL6lm",1
RT @CFEfund: Excited to partner with @CityofPueblo to create an actionable blueprint to financially empower residents during COVID-19 and b…,1
"RT @RoKhanna: Doctors Without Borders is here, in America, assisting with COVID-19 response. The Air Force sent nurses to hospitals in ND.…",1
"RT @kate_ptrv: I couldn’t just walk past this Tweet, so here is some fun #dataviz

Scented candles: An unexpected victim of the COVID-19 pa…",1
"RT @Catrambo: Just found out that Ben Bova has died, COVID-19-related complications. Edited a manuscript for him just a few months ago.

We…",1
"RT @acmedsci: Covid-19 has caused “immense disruption to biomedical and clinical researchers in various forms, with many disproportionate a…",1
@realDonaldTrump @OANN @dougducey COVID-19 is more important than “voter fraud “ which looks like a crazy effort.,1
RT @SenatorHassan: RT to tell @senatemajldr that Americans need additional COVID-19 relief NOW.,1
"I have a brief interview on ""Shame and COVID-19"" airing on KUER during All Things Considered at 6:44PM MST today. I'll post a link once it's available for anyone outside of Utah who would like to listen later. @UofUHealth @UofUInternalMed @UofUethicshum @UofUMedicine",1
"RT @GovInslee: We know masks, distancing and limiting interactions slow COVID-19's spread.

Today, we’re announcing a new tool – WA Notify.…",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @seremisalud8: Región del Biobío registra al 29/11/20,  255 casos nuevos,  36.599 acumulados y 1.801 casos activos de Covid-19.
Comunica…",1
WATCH: Gov. Tim Walz discusses progression of COVID-19 in Minnesota https://t.co/jOYin9Em0t,1
"RT @StrayKidsGlobal: [INFO]

All @Stray_Kids members tested negative for COVID-19. They will carry on with their activities as scheduled, a…",1
"RT @SinEmbargoMX: Japón registra más suicidios en un mes que muertes por COVID-19 durante toda la pandemia
 https://t.co/QoQLqJZmPY https:/…",1
Here's how Texas may distribute a COVID-19 vaccine: https://t.co/AIoJiiw68K,1
"RT @CNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases and did…",1
“One in 5 COVID-19 patients develop mental illness within 90 days -study” https://t.co/i3z12bfC2h,1
"RT @KFAMMediaLLC: 201130 UPDATE - SF9 CHANI

SF9’s Chani has received the COVID-19 results and report is negative.

#Chani #SF9  #COVID19 #…",1
RT @cityoffargo: Sports and other events we all used to enjoy attending have been deeply impacted by the effects of COVID-19. It will take…,1
"RT @soompi: #StrayKids, #CNBLUE's Jung Yong Hwa, And #Norazo Test Negative For COVID-19 https://t.co/OKh9KjzS8Q https://t.co/qxts5akFx9",1
Some NYC Landlords Ditched No-Pet Policies During COVID-19. Will Others Follow? https://t.co/E0zbLwQxus #LatestNews #PropertyManagement,1
RT @leonardo_chiru: @Reybermudez04 ESTOS BUSES NO LOS LAVAN ESTAN LLENOS POLVO ACTO PARA PROPAGACION DEL COVID-19,1
"RT @JoshClarkDavis: ""In Maryland, Latinos represent 10% of the state’s population but 23% of COVID-19 cases. Death rates are also dispropor…",1
RT @cnnbrk: Moderna will apply today to the US Food and Drug Administration for authorization of its Covid-19 vaccine with new data showing…,1
Newcastle's entire squad in Covid-19 self-isolation after significant outbreak: * Game with Aston Villa on Friday now in jeopardy * Training ground closed until Wednesday at the earliest Newcastle’s Premier League game at… https://t.co/KJIAepKMnn #NewcastleUnited #PremierLeague https://t.co/Ui82yiNEcL,1
"RT @CNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases and did…",1
RT @NFL_Memes: The NFL rescheduling games because of COVID-19 (@KingJosiah54)  https://t.co/K1u6145qUi,1
"RT @RIDNoticias: 🔵 #ColumnaDeOpinión

➡️ Violencia de género más grave que el Covid-19: @LopezAcevedo_A.

🖋️ Detrás de la Noticia por @efek…",1
Biden will let health experts decide who will get a Covid-19 vaccine first https://t.co/l6WYH8rHUW,1
"RT @UKCovid19Stats: 🏴󠁧󠁢󠁥󠁮󠁧󠁿 England regions by highest number of COVID-19 positives per 100k population.

7–day rolling rate by specimen da…",1
"Oregon reports 1,314 new COVID-19 cases, surpasses 75,000 total cases https://t.co/yATTvAZrwE",1
"RT @TheLeadCNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases…",1
"RT @SparrowHeart23: @realDonaldTrump Let me put the severity of the #TrumpVirus into perspective....

There were over 4 MILLION new Covid-1…",1
"RT @OVIALCDMX: Sigue las reglas para romper la cadena de contagios de #COVID-19 y avanzar en el semáforo en nuestra Ciudad, actualmente est…",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesn’t want you to know that,…",1
"Tarafsızlık yemini yapmış ""Cumhurbaşkanı Erdoğan"", olağanüstü vaka ve ölüm artışı gösteren covid-19 salgını kapsamında alınacak tedbirleri açıklarken; ülkenin kurucu partisi CHP'yi, milli güvenlik sorunu haline gelmekle suçladı ve yandaş medya ile yargıya hedef gösterdi.",1
"RT @theseoulstory: [UPDATE] CNBLUE Jung Yong Hwa, SF9 Chani and Norazo have tested negative for COVID-19

CNBLUE Lee Jung Shin has previous…",1
RT @SenatorHassan: RT to tell @senatemajldr that Americans need additional COVID-19 relief NOW.,1
"RT @connie_walker: Death of Manitoban boy under 10 a rare but sad reminder of reality of COVID-19, expert says https://t.co/Wtq2GAMzts",1
"Препараты для снижения давления могут защищать гипертоников от тяжелого COVID-19  
https://t.co/fWDQpY9iGC https://t.co/dvpU9HaaZN",1
WHO worried COVID-19 ‘amnesia’ will lead to another pandemic | Health News https://t.co/hHjDPUzHX3,1
COVID-19 vaccine stocks going brazzyyyy rn,1
"Comunicado Técnico Diario sobre la situación que guarda la Pandemia del Covid-19 en Tabasco, al corte de las 15:00 horas de este Lunes 30 de Noviembre de 2020. https://t.co/AcUQSR86Ly",1
"Delhi records 108 Covid-19 deaths; 3,726 new cases take infection tally to 5.70 lakh | Delhi News – Times of India https://t.co/dUDkbENo5e",1
RT @NFL_Memes: The NFL rescheduling games because of COVID-19 (@KingJosiah54)  https://t.co/K1u6145qUi,1
"RT @CBSNews: COVID-19 will kill off thousands of well-known brands, expert says https://t.co/cewrPSeG6u",1
RT @ShenNews: 11/30/20 Notification of Positive COVID-19 Cases... https://t.co/Ch9ppUKjjB,1
"RT @jamisonhensley: Ravens' COVID-19 outbreak ...

-9 straight days of at least one positive test

-22 players over last nine days who have…",1
"RT @GovInslee: We know masks, distancing and limiting interactions slow COVID-19's spread.

Today, we’re announcing a new tool – WA Notify.…",1
RT @SenatorHassan: RT to tell @senatemajldr that Americans need additional COVID-19 relief NOW.,1
RT @pulsionparcial: 50% de pobres. Jubilados hambreados. Clase media rota. Indigencia. Inseguridad. Muertes por Covid-19 tope de gama. Me c…,1
"RT @DWUhlfelderLaw: Florida Governor Ron DeSantis just called people who consider closing schools to contain COVID-19 as ""today's flat eart…",1
"RT @Zymergen: Just one year ago, mRNA vaccines had been largely dismissed. Today, they're the leading tech in the fight against COVID-19. A…",1
Covid-19: Gardai confirm that checkpoints will be removed from motorways and dual carriageways tomorrow - https://t.co/RaYwgM11zD https://t.co/DRMF3936Z2,1
"RT @Ike58Reese: I wanted to let everyone know I tested positive for COVID-19 over the weekend. I’m doing well, my symptoms are mild and my…",1
🧑‍⚕️💉 Moderna anuncia eficacia del 100 % en vacuna contra el Covid-19 en casos graves #VacunaCOVID19 #Covid_19 #Moderna  https://t.co/GaGCG9qqRC,1
RT @ThroughTheRainn: Jujur aku bingung sama penanganan covid-19 pemerintah kota malang ini. Kayak g tanggap blas. Mau cerita sedikit pengal…,1
HEADLINE: Covid-19: How the Czech Republic's response went wrong : https://t.co/KBYbfiplaV #Scrummyninja #vegaslocals #bashninjas #vegas #vegasnews #lasvegas #summerlin #hendersonlv #lasvegasstrip #vegasstrong #unlv #vegaslocalnews,1
"RT @correio_dopovo: Cresce a busca por informações nas tendas de triagem da Covid-19 em Porto Alegre 

https://t.co/qEPgXpbHoS https://t.co…",1
